"","id","risq","NBCAV","SEXE","DATE_EER","AGE","tranche_age","PNB"
"31487",32349851,1,0.5,"M",1980-01-01,52,"50-54 ans",478.741860474418
"31488",32349857,1,1,"M",1987-06-01,42,"40-44 ans",269.370514027088
"31489",32349858,1,0.5,"F",1991-10-01,78,"75-79 ans",423.183969076387
"31490",32349860,1,1.5,"M",1985-12-01,38,"35-39 ans",2658.51533947056
"31491",32349861,1,1,"M",1994-09-01,48,"45-49 ans",215.61996992921
"31492",32349864,1,0.5,"M",1989-03-01,45,"45-49 ans",213.696820857871
"31493",32349866,1,1.5,"M",1994-11-01,48,"45-49 ans",1349.72499576468
"31494",32349868,0,NA,"F",1994-11-01,45,"45-49 ans",358.998265649094
"31495",32349870,1,0.5,"F",1980-07-01,73,"70-74 ans",137.471993357973
"31496",32349872,1,1,"M",1998-09-18,31,"30-34 ans",427.338399116385
"31497",32349875,1,0.5,"M",1970-10-01,84,"80 ans et +",559.713668619251
"31498",32349877,2,1,"F",1991-06-01,60,"60-64 ans",805.873014828524
"31499",32349878,2,0.5,"M",1998-09-18,43,"40-44 ans",1519.44169563643
"31500",32349879,1,1,"F",1990-04-01,43,"40-44 ans",333.018724331214
"31501",32349880,1,0.5,"M",1972-04-01,85,"80 ans et +",585.240568829351
"31502",32349881,0,1.5,"F",1980-12-01,90,"80 ans et +",165.800780384922
"31503",32349883,1,1,"F",1991-12-01,62,"60-64 ans",233.46675425104
"31504",32349884,1,2,"F",1998-09-18,31,"30-34 ans",709.099677077966
"31505",32349888,1,1,"F",1979-03-01,59,"55-59 ans",485.597827960805
"31506",32349890,1,1.5,"M",1983-09-01,60,"60-64 ans",1700.78837617319
"31507",32349894,1,0.5,"M",1971-01-01,63,"60-64 ans",549.642161773882
"31508",32349895,1,1,"M",1994-04-01,41,"40-44 ans",598.771408747813
"31509",32349896,1,1,"M",1998-09-18,32,"30-34 ans",1183.61787502384
"31510",32349897,2,1,"M",1997-01-01,22,"18-22 ans",1201.93150779343
"31511",32349898,1,0.5,"M",1986-02-01,54,"50-54 ans",474.614821076761
"31512",32349899,1,1,"M",1984-01-01,45,"45-49 ans",1472.98101721466
"31513",32349900,0,0,"F",1997-01-01,58,"55-59 ans",0.442159041848333
"31514",32349902,1,0.5,"F",1973-07-01,72,"70-74 ans",34.2188352390857
"31515",32349904,NA,0,"M",1995-03-01,47,"45-49 ans",16.0027576150669
"31516",32349905,1,0.5,"F",1981-01-01,65,"65-69 ans",218.007524040183
"31517",32349909,1,0.5,"F",1984-01-01,64,"60-64 ans",268.453998095453
"31518",32349911,1,2,"F",1980-01-01,56,"55-59 ans",339.876400442102
"31519",32349915,1,1,"F",1993-01-01,61,"60-64 ans",703.259854231534
"31520",32349917,1,1,"M",1990-07-01,44,"40-44 ans",75.64125221601
"31521",32349918,1,1,"F",1998-09-18,33,"30-34 ans",1332.08064604242
"31522",32349919,1,1,"F",1978-12-01,66,"65-69 ans",75.7361974027771
"31523",32349921,1,1,"F",1977-11-01,82,"80 ans et +",2385.50894905341
"31524",32349922,0,2,"M",1995-10-01,36,"35-39 ans",6061.82473859912
"31525",32349923,1,1,"F",1984-05-10,56,"55-59 ans",67.3308639482991
"31526",32349926,2,0.5,"F",1996-02-01,53,"50-54 ans",33.1551457890974
"31527",32349928,1,0.5,"M",1992-06-01,54,"50-54 ans",48.0674626088066
"31528",32349932,1,1,"M",1997-01-01,25,"25-27 ans",543.669434697525
"31529",32349933,1,0.5,"F",1987-01-01,43,"40-44 ans",60.9491316058064
"31530",32349934,1,0.5,"F",1978-12-01,72,"70-74 ans",459.58871073898
"31531",32349936,1,1,"M",1995-07-01,38,"35-39 ans",249.240680183563
"31532",32349938,1,0.5,"F",1983-01-01,55,"55-59 ans",377.610179588907
"31533",32349939,1,1,"M",1978-12-01,77,"75-79 ans",209.091718716022
"31534",32349940,1,1,"F",1998-09-18,33,"30-34 ans",244.842352725953
"31535",32349944,1,0.5,"M",1963-03-01,78,"75-79 ans",195.173460311672
"31536",32349945,1,0.5,"F",1972-01-01,85,"80 ans et +",330.233253246622
"31537",32349946,3,1,"M",1996-10-01,41,"40-44 ans",335.20546867883
"31538",32349948,1,1,"M",1984-01-01,61,"60-64 ans",820.881472838782
"31539",32349949,1,1,"M",1990-09-01,73,"70-74 ans",263.953931415255
"31540",32349950,1,0.5,"M",1971-06-01,72,"70-74 ans",402.151260084412
"31541",32349952,2,1,"F",1983-12-01,49,"45-49 ans",175.866933489783
"31542",32349954,1,1,"M",1986-07-01,58,"55-59 ans",1266.42302437866
"31543",32349956,0,NA,"M",1989-02-01,41,"40-44 ans",0.0170518233856
"31544",32349957,1,0.5,"M",1977-08-01,59,"55-59 ans",75.8644083714392
"31545",32349958,1,0.5,"F",1988-02-01,63,"60-64 ans",589.862048009614
"31546",32349961,0,0.583333333333333,"F",1981-11-01,87,"80 ans et +",770.01603824921
"31547",32349962,NA,NA,"F",1982-08-01,57,"55-59 ans",5.882593312
"31548",32349963,1,0.5,"F",1984-11-01,53,"50-54 ans",441.765575072583
"31549",32349964,1,0.5,"M",1967-03-01,72,"70-74 ans",1026.67199502573
"31550",32349966,1,1,"F",1998-09-18,28,"28-29 ans",232.958018587891
"31551",32349967,1,0.5,"M",1987-02-11,65,"65-69 ans",486.242948428022
"31552",32349968,1,1,"M",1982-05-01,55,"55-59 ans",1549.48229436047
"31553",32349969,1,1,"F",1976-02-01,63,"60-64 ans",1459.56583549625
"31554",32349970,1,0.5,"M",1995-08-01,46,"45-49 ans",197.010809147585
"31555",32349972,NA,NA,"F",1983-01-01,44,"40-44 ans",448.791647584027
"31556",32349974,3,0,"F",1998-09-18,59,"55-59 ans",376.729822336791
"31557",32349975,0,1,"F",1965-02-01,98,"80 ans et +",82.0288249107876
"31558",32349976,1,1,"F",1975-02-01,57,"55-59 ans",728.393786025718
"31559",32349978,1,1,"M",1998-09-18,52,"50-54 ans",365.528021619389
"31560",32349980,1,0.5,"M",1976-01-01,76,"75-79 ans",445.138741049826
"31561",32349981,1,1,"M",1995-06-01,34,"30-34 ans",786.717859540814
"31562",32349983,0,0.5,"M",1958-12-01,72,"70-74 ans",138.180357261483
"31563",32349985,1,1,"F",1982-08-01,54,"50-54 ans",148.149425526344
"31564",32349987,2,0.5,"M",1975-05-01,62,"60-64 ans",196.497960688886
"31565",32349988,1,0.5,"M",1974-08-01,79,"75-79 ans",143.205960096797
"31566",32349989,1,1,"M",1990-05-01,47,"45-49 ans",883.230303454558
"31567",32349991,0,0,"M",1985-12-01,60,"60-64 ans",8.77528943301445
"31568",32349992,0,0.5,"F",1958-12-01,74,"70-74 ans",196.846164700808
"31569",32349993,1,1.5,"M",1985-02-01,73,"70-74 ans",750.428448743272
"31570",32349994,1,0.5,"F",1995-01-01,40,"40-44 ans",336.872966020542
"31571",32349995,1,1.5,"M",1985-04-01,45,"45-49 ans",208.360980160501
"31572",32349997,0,NA,"M",1986-05-01,48,"45-49 ans",0.003612782749
"31573",32350002,4,0.5,"F",1975-11-01,72,"70-74 ans",1562.38848367129
"31574",32350003,2,1,"M",1991-02-01,48,"45-49 ans",27.3390177292671
"31575",32350005,0,NA,"F",1998-09-18,13,"12-15 ans",17.8335540153811
"31576",32350006,1,0.5,"M",1973-09-01,68,"65-69 ans",258.023821410425
"31577",32350007,3,1,"M",1992-12-22,39,"35-39 ans",282.099855087859
"31578",32350008,1,1,"M",1979-02-01,88,"80 ans et +",6290.63213638345
"31579",32350014,1,1,"M",1983-12-01,64,"60-64 ans",400.756522007965
"31580",32350015,1,1,"F",1989-06-01,44,"40-44 ans",222.304394805435
"31581",32350016,1,0.5,"F",1989-12-01,47,"45-49 ans",61.420298620087
"31582",32350018,1,0.5,"F",1981-02-01,52,"50-54 ans",188.332733180249
"31583",32350020,1,0.5,"M",1992-09-01,51,"50-54 ans",5.87412548246179
"31584",32350022,1,0.5,"M",1972-10-01,73,"70-74 ans",150.207350887613
"31585",32350024,1,1.5,"F",1987-08-01,56,"55-59 ans",503.049445672178
"31586",32350025,2,1,"F",1991-12-01,66,"65-69 ans",110.717495504927
"31587",32350026,0,NA,"F",1998-09-18,26,"25-27 ans",0.291790446528067
"31588",32350028,0,1,"M",1971-12-01,87,"80 ans et +",607.490337273157
"31589",32350035,0,NA,"M",1995-10-09,16,"16-17 ans",4.63049976724167
"31590",32350037,1,0.833333333333333,"F",1992-12-01,31,"30-34 ans",1164.08187265967
"31591",32350041,0,1.91666666666667,"M",1995-12-01,34,"30-34 ans",9184.57483874192
"31592",32350043,0,NA,"F",1985-06-01,72,"70-74 ans",46.349461381325
"31593",32350044,0,0.5,"F",1994-01-01,36,"35-39 ans",281.051558798322
"31594",32350048,2,1,"M",1986-11-01,54,"50-54 ans",151.051150388694
"31595",32350049,3,1.16666666666667,"F",1990-08-01,41,"40-44 ans",1271.71568447274
"31596",32350051,1,1,"F",1998-09-18,36,"35-39 ans",429.498307917514
"31597",32350052,NA,0.583333333333333,"F",1968-07-01,89,"80 ans et +",130.987247651718
"31598",32350053,0,NA,"F",1998-09-18,65,"65-69 ans",40.8768060028662
"31599",32350054,1,1,"F",1968-01-01,76,"75-79 ans",189.789088105533
"31600",32350060,1,0.5,"F",1977-12-01,75,"75-79 ans",193.773500301305
"31601",32350061,1,0.5,"M",1976-04-01,58,"55-59 ans",2220.31830395422
"31602",32350065,1,1,"M",1986-11-01,49,"45-49 ans",84.3894797589128
"31603",32350067,1,0.5,"F",1992-02-01,45,"45-49 ans",163.647807014812
"31604",32350069,1,1.5,"F",1971-09-01,83,"80 ans et +",789.901702038983
"31605",32350074,0,1,"F",1990-11-01,58,"55-59 ans",400.602504933421
"31606",32350078,1,1,"F",1993-02-01,88,"80 ans et +",306.065862849276
"31607",32350079,1,0.5,"M",1998-09-18,59,"55-59 ans",945.893518886962
"31608",32350081,1,0.5,"M",1974-07-01,94,"80 ans et +",1768.3617313542
"31609",32350083,1,1.5,"F",1998-09-18,56,"55-59 ans",71.8307827551281
"31610",32350084,1,0.5,"F",1985-09-01,51,"50-54 ans",353.712851426218
"31611",32350085,1,1,"F",1988-08-01,23,"23-24 ans",153.566791760019
"31612",32350086,1,1,"M",1984-01-01,46,"45-49 ans",315.000648585066
"31613",32350089,1,1,"F",1966-02-01,82,"80 ans et +",643.938923796616
"31614",32350091,1,1,"M",1975-03-01,75,"75-79 ans",1041.66822830436
"31615",32350092,3,1,"M",1976-01-01,57,"55-59 ans",1010.01418910714
"31616",32350093,1,0.5,"M",1998-09-18,29,"28-29 ans",951.920492791257
"31617",32350094,1,1,"M",1986-07-01,65,"65-69 ans",573.804021994751
"31618",32350095,1,0.5,"M",1984-07-10,50,"50-54 ans",41.0930040250385
"31619",32350097,1,1.33333333333333,"F",1996-03-01,29,"28-29 ans",697.92510586844
"31620",32350099,0,1,"M",1995-05-01,72,"70-74 ans",1224.64822647461
"31621",32350100,1,1,"M",1973-03-01,88,"80 ans et +",496.714439791994
"31622",32350103,NA,0.666666666666667,"F",1972-04-01,65,"65-69 ans",14.3181402497067
"31623",32350104,2,1.5,"M",1992-01-01,42,"40-44 ans",504.02195767983
"31624",32350105,1,1,"F",1996-10-01,69,"65-69 ans",273.571895638131
"31625",32350108,1,0.5,"F",1982-06-01,56,"55-59 ans",467.175276980801
"31626",32350110,1,1,"M",1990-01-01,58,"55-59 ans",-636.634433012656
"31627",32350111,1,1,"M",1997-04-01,32,"30-34 ans",26.227360860468
"31628",32350114,1,1,"M",1998-09-18,48,"45-49 ans",221.55142460909
"31629",32350116,1,0.5,"M",1987-03-01,57,"55-59 ans",60.2387749539303
"31630",32350117,1,1,"F",1996-03-01,20,"18-22 ans",162.020881934624
"31631",32350118,1,1,"M",1970-10-01,81,"80 ans et +",595.085858078849
"31632",32350120,1,0.5,"M",1994-02-01,40,"40-44 ans",50.7909141519849
"31633",32350122,1,1,"F",1993-11-01,41,"40-44 ans",195.207264348231
"31634",32350123,0,1,"M",1996-09-01,39,"35-39 ans",20.149849641485
"31635",32350124,1,1,"M",1982-10-01,59,"55-59 ans",986.034079044737
"31636",32350126,NA,NA,"F",1986-07-01,61,"60-64 ans",2.60836979930276
"31637",32350127,0,NA,"F",1978-05-01,58,"55-59 ans",0.304490502487133
"31638",32350128,4,0,"F",1987-09-01,48,"45-49 ans",19.1793019116667
"31639",32350129,1,1,"M",1977-08-01,52,"50-54 ans",1220.93861326396
"31640",32350130,0,0.833333333333333,"F",1989-12-01,99,"80 ans et +",88.8474237641388
"31641",32350133,1,1,"F",1988-02-01,57,"55-59 ans",1541.2505755276
"31642",32350136,1,1.5,"M",1982-09-01,47,"45-49 ans",841.962523608079
"31643",32350139,1,0.5,"M",1998-09-18,40,"40-44 ans",20.9167060818781
"31644",32350142,1,0.5,"M",1982-06-01,47,"45-49 ans",427.354474433036
"31645",32350143,0,NA,"M",1985-09-01,52,"50-54 ans",3.85404177717083
"31646",32350144,1,1,"F",1986-05-01,58,"55-59 ans",386.27842730868
"31647",32350145,1,1,"M",1979-08-01,89,"80 ans et +",285.61976554252
"31648",32350148,1,0.5,"F",1998-09-18,38,"35-39 ans",20.9167060818781
"31649",32350150,1,1,"F",1988-07-01,51,"50-54 ans",802.665552783757
"31650",32350152,1,0.5,"M",1989-01-01,39,"35-39 ans",312.381814632947
"31651",32350155,1,1,"F",1995-04-01,43,"40-44 ans",37.2273413004681
"31652",32350157,NA,0,"M",1993-09-01,59,"55-59 ans",512.75205582
"31653",32350160,1,0.5,"F",1988-09-01,40,"40-44 ans",410.898753347753
"31654",32350161,1,1,"M",1993-10-01,50,"50-54 ans",238.991219051125
"31655",32350162,1,0.5,"F",1990-07-01,46,"45-49 ans",276.424744015166
"31656",32350168,1,1,"F",1994-03-01,79,"75-79 ans",364.846741083585
"31657",32350172,1,0.5,"F",1990-11-01,62,"60-64 ans",325.401194775304
"31658",32350173,1,0.5,"M",1975-06-01,76,"75-79 ans",695.218127136699
"31659",32350175,1,1,"F",1973-04-01,68,"65-69 ans",564.584784673834
"31660",32350177,1,1,"F",1989-08-01,56,"55-59 ans",247.840048944936
"31661",32350178,1,0.5,"F",1985-06-01,42,"40-44 ans",441.514559240875
"31662",32350179,1,1,"F",1990-03-01,68,"65-69 ans",796.269332416221
"31663",32350180,1,2,"F",1985-09-01,41,"40-44 ans",797.405066437498
"31664",32350181,1,1.5,"F",1988-07-22,50,"50-54 ans",297.215760936733
"31665",32350183,3,1,"F",1992-08-01,48,"45-49 ans",427.297136207395
"31666",32350186,1,1,"M",1972-12-01,67,"65-69 ans",684.377924327206
"31667",32350187,1,0.5,"F",1997-01-01,85,"80 ans et +",250.7775673406
"31668",32350192,1,1,"M",1989-07-13,68,"65-69 ans",6747.09976295765
"31669",32350193,0,1,"F",1981-11-01,48,"45-49 ans",361.259197571246
"31670",32350194,1,0.5,"F",1987-05-01,54,"50-54 ans",385.952292599147
"31671",32350195,3,1,"F",1976-09-01,53,"50-54 ans",1411.28881317994
"31672",32350198,1,0.5,"M",1990-04-20,52,"50-54 ans",263.163498493418
"31673",32350200,1,1,"M",1983-06-01,49,"45-49 ans",208.476006982079
"31674",32350203,1,1,"F",1994-06-01,54,"50-54 ans",204.739698175798
"31675",32350204,1,1,"F",1994-07-01,45,"45-49 ans",282.00974420859
"31676",32350206,1,0.5,"F",1979-09-01,67,"65-69 ans",142.564660035794
"31677",32350208,1,1,"F",1971-06-01,73,"70-74 ans",31.7368464803438
"31678",32350211,1,1,"F",1981-09-01,55,"55-59 ans",305.864143759855
"31679",32350213,NA,NA,"M",1977-05-01,98,"80 ans et +",0
"31680",32350216,1,1,"M",1980-08-01,60,"60-64 ans",124.909766927412
"31681",32350218,1,1,"M",1987-06-01,42,"40-44 ans",1634.68065191543
"31682",32350223,1,0.5,"F",1996-10-01,31,"30-34 ans",35.1028196811879
"31683",32350224,1,0.5,"M",1996-04-01,34,"30-34 ans",129.860884210455
"31684",32350226,1,1,"M",1975-12-01,68,"65-69 ans",315.346145398775
"31685",32350227,1,1,"F",1996-08-01,39,"35-39 ans",109.498206168622
"31686",32350228,1,0.5,"M",1964-10-01,68,"65-69 ans",4024.32221580293
"31687",32350234,1,0.5,"M",1986-01-01,73,"70-74 ans",342.790544875833
"31688",32350235,4,1,"F",1996-07-01,50,"50-54 ans",2702.03100836634
"31689",32350236,1,0.5,"F",1973-10-01,57,"55-59 ans",167.0943161338
"31690",32350238,1,1,"F",1987-01-01,60,"60-64 ans",349.925748634959
"31691",32350240,0,1,"F",1985-08-01,88,"80 ans et +",12.4320761265204
"31692",32350241,NA,0.666666666666667,"M",1969-09-01,94,"80 ans et +",773.897954042502
"31693",32350242,1,0.5,"M",1989-08-01,68,"65-69 ans",59.7264920158694
"31694",32350245,1,0.5,"M",1988-04-01,87,"80 ans et +",166.441010653316
"31695",32350246,1,1,"M",1990-07-01,38,"35-39 ans",201.122743205919
"31696",32350250,2,1,"F",1991-07-01,49,"45-49 ans",353.918300104358
"31697",32350251,1,0.5,"F",1993-04-01,52,"50-54 ans",1059.98507397202
"31698",32350252,NA,0,"F",1981-03-01,85,"80 ans et +",34.1884406065951
"31699",32350254,1,0.5,"F",1991-09-01,40,"40-44 ans",150.194237028904
"31700",32350257,1,0.5,"F",1977-11-01,75,"75-79 ans",85.7727998963964
"31701",32350259,1,1,"M",1992-07-01,45,"45-49 ans",569.914394752607
"31702",32350262,1,1,"F",1979-06-01,68,"65-69 ans",423.613237007483
"31703",32350263,1,1,"F",1979-12-01,60,"60-64 ans",215.375648730927
"31704",32350264,1,0.5,"M",1972-07-01,72,"70-74 ans",79.3452994503676
"31705",32350265,1,1,"M",1988-12-01,38,"35-39 ans",465.856814318506
"31706",32350266,0,0,"M",1998-09-18,31,"30-34 ans",121.341641167445
"31707",32350267,1,1,"F",1990-09-01,48,"45-49 ans",1170.55748696098
"31708",32350268,0,NA,"F",1998-09-18,13,"12-15 ans",-10.5757308594409
"31709",32350269,0,1,"F",1991-01-01,83,"80 ans et +",75.3262487445904
"31710",32350270,1,1,"F",1988-11-01,61,"60-64 ans",378.823644862583
"31711",32350272,1,1,"F",1975-09-01,79,"75-79 ans",213.77537148857
"31712",32350273,1,1,"M",1983-01-01,88,"80 ans et +",2958.61246644406
"31713",32350275,1,1.20833333333333,"M",1998-09-17,35,"35-39 ans",142.618096615013
"31714",32350276,1,0.5,"F",1986-11-01,66,"65-69 ans",572.195376010608
"31715",32350278,1,1.20833333333333,"F",1998-09-17,36,"35-39 ans",2.68527550832898
"31716",32350281,1,1,"F",1996-09-01,30,"30-34 ans",226.587420613472
"31717",32350285,0,0.5,"M",1979-02-01,64,"60-64 ans",258.697083267906
"31718",32350287,1,1.5,"M",1989-01-01,38,"35-39 ans",1057.63682401196
"31719",32350292,1,1,"M",1988-01-01,46,"45-49 ans",726.275343037796
"31720",32350293,1,0.5,"F",1977-11-01,69,"65-69 ans",89.1866250615131
"31721",32350296,0,1,"M",1993-08-01,56,"55-59 ans",48.3957024163751
"31722",32350298,1,1,"F",1996-07-01,22,"18-22 ans",225.255505285036
"31723",32350299,0,1,"F",1970-05-01,65,"65-69 ans",304.162495464584
"31724",32350301,1,0.5,"M",1963-05-01,101,"80 ans et +",24.1241864835275
"31725",32350304,1,1,"M",1984-10-01,45,"45-49 ans",148.922957995917
"31726",32350305,1,0.5,"F",1993-11-01,45,"45-49 ans",211.441283801604
"31727",32350306,1,1,"M",1996-05-01,67,"65-69 ans",639.307214853327
"31728",32350307,1,1,"F",1996-05-01,30,"30-34 ans",6.522569107225
"31729",32350313,3,1,"F",1998-09-14,35,"35-39 ans",90.3886247362309
"31730",32350314,1,0.5,"F",1990-04-01,76,"75-79 ans",375.57132401933
"31731",32350315,1,1,"F",1986-07-01,42,"40-44 ans",1020.90281229263
"31732",32350317,1,1,"F",1990-09-01,42,"40-44 ans",329.163795955835
"31733",32350319,1,0.5,"F",1975-03-01,66,"65-69 ans",1933.6591461057
"31734",32350321,1,1,"M",1993-11-01,46,"45-49 ans",1397.47251754549
"31735",32350322,1,0.5,"M",1978-11-01,86,"80 ans et +",367.723360628976
"31736",32350323,1,0.5,"M",1995-08-01,45,"45-49 ans",85.5651706494616
"31737",32350325,NA,NA,"F",1996-07-01,47,"45-49 ans",0.00116400916666667
"31738",32350327,1,0.5,"F",1986-08-01,63,"60-64 ans",109.000021004452
"31739",32350328,1,1,"F",1990-10-01,36,"35-39 ans",134.152728533193
"31740",32350329,1,1.33333333333333,"F",1988-02-01,62,"60-64 ans",542.095012745539
"31741",32350331,1,1,"F",1994-12-01,43,"40-44 ans",1421.66912413878
"31742",32350333,1,1,"F",1975-03-01,54,"50-54 ans",2493.6051036338
"31743",32350334,1,1,"F",1990-09-01,71,"70-74 ans",385.170528337804
"31744",32350335,1,1.5,"F",1973-05-01,56,"55-59 ans",744.141171973579
"31745",32350336,1,1,"M",1991-01-01,25,"25-27 ans",6.459133864335
"31746",32350337,2,1,"M",1993-04-01,18,"18-22 ans",90.4564076239579
"31747",32350338,0,2.5,"F",1983-01-01,50,"50-54 ans",803.144856062315
"31748",32350339,1,0.5,"F",1981-04-01,63,"60-64 ans",212.216751862605
"31749",32350340,1,1,"F",1998-09-18,25,"25-27 ans",171.947745039989
"31750",32350343,0,0,"M",1977-11-01,80,"80 ans et +",0.01562284432
"31751",32350344,0,1.5,"F",1979-04-01,88,"80 ans et +",1358.50238626712
"31752",32350346,1,1.5,"M",1989-12-01,54,"50-54 ans",1373.75536044389
"31753",32350348,1,1,"M",1997-01-01,26,"25-27 ans",179.602982051904
"31754",32350349,0,NA,"M",1998-09-18,14,"12-15 ans",0.122669199825
"31755",32350350,1,1.5,"F",1979-04-01,86,"80 ans et +",12445.7210409234
"31756",32350351,1,1,"F",1993-05-01,51,"50-54 ans",276.907906135778
"31757",32350352,1,1.58333333333333,"M",1970-12-01,64,"60-64 ans",301.624506517291
"31758",32350358,1,0.5,"M",1994-09-01,63,"60-64 ans",142.510050343148
"31759",32350361,1,0.5,"F",1992-11-01,46,"45-49 ans",5.14733493338206
"31760",32350362,1,1,"M",1995-08-01,38,"35-39 ans",996.983689959219
"31761",32350363,1,0.5,"F",1977-04-01,77,"75-79 ans",144.28338956855
"31762",32350365,0,1,"M",1985-09-01,61,"60-64 ans",975.627385756882
"31763",32350367,0,1.5,"M",1991-06-01,75,"75-79 ans",923.034775207695
"31764",32350368,1,0.5,"F",1985-12-01,61,"60-64 ans",76.1314371887379
"31765",32350369,1,1,"F",1991-10-01,61,"60-64 ans",375.536799124431
"31766",32350371,1,1,"F",1992-02-01,59,"55-59 ans",925.608660773397
"31767",32350372,0,NA,"F",1997-02-01,34,"30-34 ans",11.3460551439722
"31768",32350373,1,0.5,"M",1971-01-01,67,"65-69 ans",315.039648996391
"31769",32350374,1,1,"M",1977-01-01,57,"55-59 ans",412.107615272048
"31770",32350376,1,0.5,"F",1982-10-01,59,"55-59 ans",758.722620682993
"31771",32350378,1,1,"F",1981-01-01,78,"75-79 ans",683.752318411709
"31772",32350379,1,1,"M",1990-09-01,41,"40-44 ans",257.076870563462
"31773",32350380,0,1,"M",1988-12-01,78,"75-79 ans",191.641863641128
"31774",32350384,1,0.5,"F",1987-08-01,44,"40-44 ans",336.102298474242
"31775",32350385,0,1,"F",1993-09-01,46,"45-49 ans",489.816297980486
"31776",32350387,1,1,"F",1992-08-01,38,"35-39 ans",62.8986614476129
"31777",32350391,1,1,"M",1994-05-01,42,"40-44 ans",247.854729286829
"31778",32350393,1,0.5,"M",1993-10-01,42,"40-44 ans",1155.29810309992
"31779",32350394,1,0.5,"M",1973-04-01,65,"65-69 ans",457.207673780151
"31780",32350395,5,1,"F",1993-08-01,50,"50-54 ans",406.245167306673
"31781",32350396,1,1,"F",1991-04-29,39,"35-39 ans",185.615983070588
"31782",32350399,0,1,"M",1987-12-01,50,"50-54 ans",1394.33281714305
"31783",32350401,0,0.5,"M",1982-01-01,51,"50-54 ans",-83.6815295079034
"31784",32350402,1,1,"F",1988-03-01,67,"65-69 ans",202.754852413248
"31785",32350403,1,1,"F",1998-09-18,34,"30-34 ans",9.34196151211
"31786",32350404,1,1,"F",1999-07-21,30,"30-34 ans",495.153385873035
"31787",32350406,1,1.5,"M",1985-12-20,83,"80 ans et +",1181.70319331976
"31788",32350407,1,1.5,"F",1994-04-01,42,"40-44 ans",1225.37615304088
"31789",32350408,0,1,"M",1988-12-01,35,"35-39 ans",265.80758353601
"31790",32350413,1,0.5,"F",1986-12-01,42,"40-44 ans",1409.32643063584
"31791",32350414,1,1,"M",1974-03-01,67,"65-69 ans",3821.94471111029
"31792",32350417,1,1,"F",1979-09-01,87,"80 ans et +",200.569180877707
"31793",32350418,1,1,"F",1998-09-18,34,"30-34 ans",11.6359208185228
"31794",32350421,1,1,"M",1985-05-01,60,"60-64 ans",697.959542892287
"31795",32350422,1,0.5,"M",1978-09-01,58,"55-59 ans",116.711312860827
"31796",32350423,1,0.5,"F",1987-08-01,73,"70-74 ans",88.0002336205448
"31797",32350424,0,0,"M",1991-05-01,59,"55-59 ans",0.0905962232598333
"31798",32350428,1,1,"M",1980-10-01,52,"50-54 ans",6.59947347703
"31799",32350429,1,1,"F",1990-05-01,27,"25-27 ans",462.648369713557
